"일련번호","시장/마트 번호","시장/마트 이름","품목 번호","품목 이름","실판매규격","가격(원)","년도-월","비고","점검일자","시장유형 구분(시장/마트) 코드","시장유형 구분(시장/마트) 이름","자치구 코드","자치구 이름"
"1246292","109","고척근린시장","307","배추(2.5~3kg)","1포기","3000","2018-05","국내산","2018-05-30","001","전통시장","530000","구로구"
"1246293","109","고척근린시장","308","무(1kg)","1개","2000","2018-05","제주","2018-05-30","001","전통시장","530000","구로구"
"1246294","109","고척근린시장","272","양파(작은망)","1망","2500","2018-05","국내산","2018-05-30","001","전통시장","530000","구로구"
"1246295","109","고척근린시장","23","상추","100g","500","2018-05","1근2000원","2018-05-30","001","전통시장","530000","구로구"
"1246296","109","고척근린시장","22","오이","1개","400","2018-05","5개2000원","2018-05-30","001","전통시장","530000","구로구"
"1246297","109","고척근린시장","312","애호박","1개","800","2018-05","논개","2018-05-30","001","전통시장","530000","구로구"
"1246298","109","고척근린시장","58","쇠고기(한우불고기)","600g","30000","2018-05","100g5000원","2018-05-30","001","전통시장","530000","구로구"
"1246299","109","고척근린시장","202","돼지고기(생삼겹살)","600g","12000","2018-05","100g2000원","2018-05-30","001","전통시장","530000","구로구"
"1246300","109","고척근린시장","283","닭고기(육계)","1마리","5000","2018-05","국내산","2018-05-30","001","전통시장","530000","구로구"
"1246301","109","고척근린시장","171","달걀(10개)","10개","1700","2018-05","","2018-05-30","001","전통시장","530000","구로구"
"1246302","109","고척근린시장","320","달걀(30개)","30개","3800","2018-05","","2018-05-30","001","전통시장","530000","구로구"
"1246303","109","고척근린시장","259","조기(냉동국산)","1마리(15cm)","1000","2018-05","10마리10000원","2018-05-30","001","전통시장","530000","구로구"
"1246304","109","고척근린시장","152","명태(러시아냉동)","1마리(30cm)","2500","2018-05","2마리5000원","2018-05-30","001","전통시장","530000","구로구"
"1246305","109","고척근린시장","256","오징어(냉동국산)","1마리(25cm)","4000","2018-05","2마리8000원","2018-05-30","001","전통시장","530000","구로구"
"1246306","109","고척근린시장","266","고등어(생물국산)","1마리(20cm)","3000","2018-05","2마리6000원","2018-05-30","001","전통시장","530000","구로구"
"1246307","108","남구로시장","305","사과(부사 300g)","1개","1500","2018-05","국내산","2018-05-30","001","전통시장","530000","구로구"
"1246308","108","남구로시장","306","배(신고 600g)","1개","2500","2018-05","4개10000원","2018-05-30","001","전통시장","530000","구로구"
"1246309","108","남구로시장","307","배추(2.5~3kg)","1포기","3000","2018-05","국내산","2018-05-30","001","전통시장","530000","구로구"
"1246310","108","남구로시장","308","무(1kg)","1개","2000","2018-05","제주","2018-05-30","001","전통시장","530000","구로구"
"1246311","108","남구로시장","272","양파(작은망)","1망","2000","2018-05","국내산","2018-05-30","001","전통시장","530000","구로구"
"1246312","108","남구로시장","23","상추","100g","500","2018-05","1근2000원","2018-05-30","001","전통시장","530000","구로구"
"1246313","108","남구로시장","22","오이","1개","330","2018-05","3개1000원","2018-05-30","001","전통시장","530000","구로구"
"1246314","108","남구로시장","312","애호박","1개","800","2018-05","푸르미","2018-05-30","001","전통시장","530000","구로구"
"1246315","108","남구로시장","58","쇠고기(한우불고기)","600g","30000","2018-05","100g5000원","2018-05-30","001","전통시장","530000","구로구"
"1246316","108","남구로시장","202","돼지고기(생삼겹살)","600g","13200","2018-05","100g2200원","2018-05-30","001","전통시장","530000","구로구"
"1246317","108","남구로시장","283","닭고기(육계)","1마리","5000","2018-05","하림","2018-05-30","001","전통시장","530000","구로구"
"1246318","108","남구로시장","171","달걀(10개)","10개","1700","2018-05","","2018-05-30","001","전통시장","530000","구로구"
"1246319","108","남구로시장","320","달걀(30개)","30개","3600","2018-05","","2018-05-30","001","전통시장","530000","구로구"
"1246320","108","남구로시장","144","조기(국산냉동)","1마리(15cm)","1000","2018-05","10마리10000원","2018-05-30","001","전통시장","530000","구로구"
"1246321","108","남구로시장","152","명태(러시아냉동)","1마리(30cm)","3000","2018-05","2마리6000원","2018-05-30","001","전통시장","530000","구로구"
"1246322","108","남구로시장","256","오징어(냉동국산)","1마리(25cm)","3330","2018-05","3마리10000원","2018-05-30","001","전통시장","530000","구로구"
"1246323","108","남구로시장","266","고등어(생물국산)","1마리(20cm)","2500","2018-05","2마리5000원","2018-05-30","001","전통시장","530000","구로구"
"1246324","112","애경백화점","305","사과(부사 300g)","1개","1240","2018-05","8개9900원죽장","2018-05-30","002","대형마트","530000","구로구"
"1246325","112","애경백화점","306","배(신고 600g)","1개","2300","2018-05","3개6900원","2018-05-30","002","대형마트","530000","구로구"
"1246326","112","애경백화점","307","배추(2.5~3kg)","1포기","4990","2018-05","국내산","2018-05-30","002","대형마트","530000","구로구"
"1246327","112","애경백화점","25","무","1개","2500","2018-05","햇무","2018-05-30","002","대형마트","530000","구로구"
"1246328","112","애경백화점","272","양파(작은망)","1망","2990","2018-05","8개","2018-05-30","002","대형마트","530000","구로구"
"1246329","112","애경백화점","23","상추","100g","995","2018-05","200g1990원","2018-05-30","002","대형마트","530000","구로구"
"1246330","112","애경백화점","22","오이","1개","400","2018-05","5개2000원","2018-05-30","002","대형마트","530000","구로구"
"1246331","112","애경백화점","312","애호박","1개","1790","2018-05","청원","2018-05-30","002","대형마트","530000","구로구"
"1246332","112","애경백화점","58","쇠고기(한우불고기)","600g","28800","2018-05","100g4800원(행사)","2018-05-30","002","대형마트","530000","구로구"
"1246333","112","애경백화점","202","돼지고기(생삼겹살)","600g","16716","2018-05","100g2786원(행사)","2018-05-30","002","대형마트","530000","구로구"
"1246334","112","애경백화점","283","닭고기(육계)","1마리","7000","2018-05","목우촌12호1100g","2018-05-30","002","대형마트","530000","구로구"
"1246335","112","애경백화점","171","달걀(10개)","10개","3500","2018-05","아침계란","2018-05-30","002","대형마트","530000","구로구"
"1246336","112","애경백화점","320","달걀(30개)","30개","4990","2018-05","판란","2018-05-30","002","대형마트","530000","구로구"
"1246337","112","애경백화점","136","조기(국산생물)","1마리(20cm)","8900","2018-05","백조기","2018-05-30","002","대형마트","530000","구로구"
"1246338","112","애경백화점","264","명태(냉동수입산)","1마리(30cm)","6400","2018-05","","2018-05-30","002","대형마트","530000","구로구"
"1246339","112","애경백화점","256","오징어(냉동국산)","1마리(25cm)","3950","2018-05","2마리7900","2018-05-30","002","대형마트","530000","구로구"
"1246340","112","애경백화점","266","고등어(생물국산)","1마리(20cm)","0","2018-05","입고없음","2018-05-30","002","대형마트","530000","구로구"
"1246341","110","이마트 신도림점","305","사과(부사 300g)","1개","1745","2018-05","4-6개6980원GAP사과","2018-05-30","002","대형마트","530000","구로구"
"1246342","110","이마트 신도림점","306","배(신고 600g)","1개","1990","2018-05","2개3980원알뜰배","2018-05-30","002","대형마트","530000","구로구"
"1246343","110","이마트 신도림점","307","배추(2.5~3kg)","1포기","2480","2018-05","국내산","2018-05-30","002","대형마트","530000","구로구"
"1246344","110","이마트 신도림점","308","무(1kg)","1개","2480","2018-05","국내산","2018-05-30","002","대형마트","530000","구로구"
"1246345","110","이마트 신도림점","272","양파(작은망)","1망","2490","2018-05","1.8kg 후레쉬","2018-05-30","002","대형마트","530000","구로구"
"1246346","110","이마트 신도림점","23","상추","100g","590","2018-05","200g1180원(행사)","2018-05-30","002","대형마트","530000","구로구"
"1246347","110","이마트 신도림점","22","오이","1개","596","2018-05","5개2980원","2018-05-30","002","대형마트","530000","구로구"
"1246348","110","이마트 신도림점","312","애호박","1개","1280","2018-05","구례","2018-05-30","002","대형마트","530000","구로구"
"1246349","110","이마트 신도림점","58","쇠고기(한우불고기)","600g","21600","2018-05","100g 3600원(행사)농협음성","2018-05-30","002","대형마트","530000","구로구"
"1246350","110","이마트 신도림점","202","돼지고기(생삼겹살)","600g","13020","2018-05","100g2170원부경","2018-05-30","002","대형마트","530000","구로구"
"1246351","110","이마트 신도림점","283","닭고기(육계)","1마리","4600","2018-05","올품1000g","2018-05-30","002","대형마트","530000","구로구"
"1246352","110","이마트 신도림점","171","달걀(10개)","10개","2390","2018-05","난이생생","2018-05-30","002","대형마트","530000","구로구"
"1246353","110","이마트 신도림점","320","달걀(30개)","30개","4590","2018-05","알찬란","2018-05-30","002","대형마트","530000","구로구"
"1246354","110","이마트 신도림점","259","조기(냉동국산)","1마리(15cm)","1980","2018-05","5마리9900원","2018-05-30","002","대형마트","530000","구로구"
"1246355","110","이마트 신도림점","152","명태(러시아냉동)","1마리(30cm)","5614","2018-05","100g580원","2018-05-30","002","대형마트","530000","구로구"
"1246356","110","이마트 신도림점","254","오징어(생물국산)","1마리(25cm)","3790","2018-05","2마리7580원","2018-05-30","002","대형마트","530000","구로구"
"1246357","110","이마트 신도림점","268","고등어(냉동국산)","1마리(20cm)","2480","2018-05","2마리4960원","2018-05-30","002","대형마트","530000","구로구"
"1246358","82","롯데마트 강변점","305","사과(부사 300g)","1개","1980","2018-05","국산","2018-05-30","002","대형마트","215000","광진구"
"1246359","82","롯데마트 강변점","306","배(신고 600g)","1개","2630","2018-05","국산","2018-05-30","002","대형마트","215000","광진구"
"1246360","82","롯데마트 강변점","307","배추(2.5~3kg)","1포기","2480","2018-05","국산","2018-05-30","002","대형마트","215000","광진구"
"1246361","82","롯데마트 강변점","308","무(1kg)","1개","2880","2018-05","국산","2018-05-30","002","대형마트","215000","광진구"
"1246362","82","롯데마트 강변점","309","양파(1.5kg망)","1망","3200","2018-05","국산","2018-05-30","002","대형마트","215000","광진구"
"1246363","82","롯데마트 강변점","310","상추(100g)","100g","1180","2018-05","국산","2018-05-30","002","대형마트","215000","광진구"
"1246364","82","롯데마트 강변점","311","오이(다다기)","1개","530","2018-05","국산","2018-05-30","002","대형마트","215000","광진구"
"1246365","82","롯데마트 강변점","312","애호박","1개","1800","2018-05","논개","2018-05-30","002","대형마트","215000","광진구"
"1246366","82","롯데마트 강변점","58","쇠고기(한우불고기)","600g","35400","2018-05","강원엘피씨","2018-05-30","002","대형마트","215000","광진구"
